Month	State	Price
2/1/2014	Maine	128
3/1/2014	Maine	134
4/1/2014	Maine	127
5/1/2014	Maine	132
6/1/2014	Maine	149
7/1/2014	Maine	142
8/1/2014	Maine	135
9/1/2014	Maine	142
10/1/2014	Maine	144
11/1/2014	Maine	142
12/1/2014	Maine	150
1/1/2015	Maine	115
2/1/2015	Maine	119
3/1/2015	Maine	129
4/1/2015	Maine	129
5/1/2015	Maine	142
6/1/2015	Maine	147
7/1/2015	Maine	144
8/1/2015	Maine	148
9/1/2015	Maine	143
10/1/2015	Maine	156
11/1/2015	Maine	142
12/1/2015	Maine	132
1/1/2016	Maine	141
2/1/2016	Maine	115
3/1/2016	Maine	126
4/1/2016	Maine	143
5/1/2016	Maine	197
6/1/2016	Maine	199
7/1/2016	Maine	201
8/1/2016	Maine	203
9/1/2016	Maine	195
10/1/2016	Maine	199
11/1/2016	Maine	197
12/1/2016	Maine	194
1/1/2017	Maine	193
2/1/2017	Maine	190
3/1/2017	Maine	190
4/1/2017	Maine	194
5/1/2017	Maine	204
6/1/2017	Maine	213
7/1/2017	Maine	212
8/1/2017	Maine	211
9/1/2017	Maine	210
10/1/2017	Maine	205
11/1/2017	Maine	209
12/1/2017	Maine	209
1/1/2018	Maine	212
2/1/2018	Maine	200
3/1/2018	Maine	219
4/1/2018	Maine	209
5/1/2018	Maine	223
6/1/2018	Maine	230
7/1/2018	Maine	227
8/1/2018	Maine	228
9/1/2018	Maine	216
10/1/2018	Maine	216
11/1/2018	Maine	222
12/1/2018	Maine	212
1/1/2019	Maine	203
2/1/2019	Maine	218
3/1/2019	Maine	220
4/1/2019	Maine	218
5/1/2019	Maine	236
6/1/2019	Maine	242
7/1/2019	Maine	238
8/1/2019	Maine	232
9/1/2019	Maine	231
10/1/2019	Maine	226
11/1/2019	Maine	235
12/1/2019	Maine	230
1/1/2020	Maine	230
2/1/2020	Maine	221
3/1/2020	Maine	242
4/1/2020	Maine	242
5/1/2020	Maine	235
6/1/2020	Maine	253
7/1/2020	Maine	256
8/1/2020	Maine	270
9/1/2020	Maine	274
10/1/2020	Maine	280
11/1/2020	Maine	277
12/1/2020	Maine	272
1/1/2021	Maine	261
2/1/2021	Maine	260
3/1/2021	Maine	286
4/1/2021	Maine	296
5/1/2021	Maine	311
6/1/2021	Maine	319
7/1/2021	Maine	313
8/1/2021	Maine	313
9/1/2021	Maine	322
10/1/2021	Maine	317
11/1/2021	Maine	305
12/1/2021	Maine	304
1/1/2022	Maine	307
2/1/2022	Maine	305
3/1/2022	Maine	327
4/1/2022	Maine	342
5/1/2022	Maine	350
6/1/2022	Maine	377
7/1/2022	Maine	355
8/1/2022	Maine	350
9/1/2022	Maine	345
10/1/2022	Maine	340
11/1/2022	Maine	323
12/1/2022	Maine	329
1/1/2023	Maine	324
2/1/2023	Maine	333
3/1/2023	Maine	334
2/1/2012	Louisiana	162
3/1/2012	Louisiana	162
4/1/2012	Louisiana	165
5/1/2012	Louisiana	170
6/1/2012	Louisiana	172
7/1/2012	Louisiana	171
8/1/2012	Louisiana	172
9/1/2012	Louisiana	168
10/1/2012	Louisiana	162
11/1/2012	Louisiana	163
12/1/2012	Louisiana	166
1/1/2013	Louisiana	156
2/1/2013	Louisiana	164
3/1/2013	Louisiana	164
4/1/2013	Louisiana	175
5/1/2013	Louisiana	178
6/1/2013	Louisiana	180
7/1/2013	Louisiana	180
8/1/2013	Louisiana	173
9/1/2013	Louisiana	164
10/1/2013	Louisiana	167
11/1/2013	Louisiana	171
12/1/2013	Louisiana	172
1/1/2014	Louisiana	164
2/1/2014	Louisiana	166
3/1/2014	Louisiana	173
4/1/2014	Louisiana	175
5/1/2014	Louisiana	179
6/1/2014	Louisiana	185
7/1/2014	Louisiana	183
8/1/2014	Louisiana	179
9/1/2014	Louisiana	176
10/1/2014	Louisiana	174
11/1/2014	Louisiana	175
12/1/2014	Louisiana	179
1/1/2015	Louisiana	174
2/1/2015	Louisiana	181
3/1/2015	Louisiana	181
4/1/2015	Louisiana	191
5/1/2015	Louisiana	192
6/1/2015	Louisiana	195
7/1/2015	Louisiana	195
8/1/2015	Louisiana	185
9/1/2015	Louisiana	187
10/1/2015	Louisiana	184
11/1/2015	Louisiana	185
12/1/2015	Louisiana	189
1/1/2016	Louisiana	178
2/1/2016	Louisiana	179
3/1/2016	Louisiana	189
4/1/2016	Louisiana	192
5/1/2016	Louisiana	198
6/1/2016	Louisiana	200
7/1/2016	Louisiana	198
8/1/2016	Louisiana	190
9/1/2016	Louisiana	196
10/1/2016	Louisiana	189
11/1/2016	Louisiana	189
12/1/2016	Louisiana	182
1/1/2017	Louisiana	176
2/1/2017	Louisiana	183
3/1/2017	Louisiana	191
4/1/2017	Louisiana	195
5/1/2017	Louisiana	197
6/1/2017	Louisiana	205
7/1/2017	Louisiana	207
8/1/2017	Louisiana	197
9/1/2017	Louisiana	195
10/1/2017	Louisiana	198
11/1/2017	Louisiana	195
12/1/2017	Louisiana	202
1/1/2018	Louisiana	196
2/1/2018	Louisiana	201
3/1/2018	Louisiana	198
4/1/2018	Louisiana	209
5/1/2018	Louisiana	211
6/1/2018	Louisiana	211
7/1/2018	Louisiana	211
8/1/2018	Louisiana	207
9/1/2018	Louisiana	205
10/1/2018	Louisiana	202
11/1/2018	Louisiana	206
12/1/2018	Louisiana	206
1/1/2019	Louisiana	196
2/1/2019	Louisiana	196
3/1/2019	Louisiana	203
4/1/2019	Louisiana	207
5/1/2019	Louisiana	220
6/1/2019	Louisiana	224
7/1/2019	Louisiana	215
8/1/2019	Louisiana	214
9/1/2019	Louisiana	210
10/1/2019	Louisiana	212
11/1/2019	Louisiana	214
12/1/2019	Louisiana	216
1/1/2020	Louisiana	211
2/1/2020	Louisiana	212
3/1/2020	Louisiana	216
4/1/2020	Louisiana	221
5/1/2020	Louisiana	216
6/1/2020	Louisiana	225
7/1/2020	Louisiana	232
8/1/2020	Louisiana	230
9/1/2020	Louisiana	231
10/1/2020	Louisiana	239
11/1/2020	Louisiana	237
12/1/2020	Louisiana	231
1/1/2021	Louisiana	228
2/1/2021	Louisiana	233
3/1/2021	Louisiana	239
4/1/2021	Louisiana	241
5/1/2021	Louisiana	240
6/1/2021	Louisiana	248
7/1/2021	Louisiana	246
8/1/2021	Louisiana	241
9/1/2021	Louisiana	240
10/1/2021	Louisiana	239
11/1/2021	Louisiana	242
12/1/2021	Louisiana	249
1/1/2022	Louisiana	243
2/1/2022	Louisiana	251
3/1/2022	Louisiana	251
4/1/2022	Louisiana	260
5/1/2022	Louisiana	263
6/1/2022	Louisiana	271
7/1/2022	Louisiana	260
8/1/2022	Louisiana	244
9/1/2022	Louisiana	247
10/1/2022	Louisiana	246
11/1/2022	Louisiana	249
12/1/2022	Louisiana	248
1/1/2023	Louisiana	244
2/1/2023	Louisiana	244
3/1/2023	Louisiana	248
2/1/2012	Kentucky	126
3/1/2012	Kentucky	134
4/1/2012	Kentucky	136
5/1/2012	Kentucky	142
6/1/2012	Kentucky	147
7/1/2012	Kentucky	141
8/1/2012	Kentucky	138
9/1/2012	Kentucky	136
10/1/2012	Kentucky	140
11/1/2012	Kentucky	135
12/1/2012	Kentucky	140
1/1/2013	Kentucky	127
2/1/2013	Kentucky	128
3/1/2013	Kentucky	138
4/1/2013	Kentucky	136
5/1/2013	Kentucky	150
6/1/2013	Kentucky	153
7/1/2013	Kentucky	147
8/1/2013	Kentucky	143
9/1/2013	Kentucky	140
10/1/2013	Kentucky	138
11/1/2013	Kentucky	140
12/1/2013	Kentucky	135
1/1/2014	Kentucky	127
2/1/2014	Kentucky	129
3/1/2014	Kentucky	134
4/1/2014	Kentucky	139
5/1/2014	Kentucky	145
6/1/2014	Kentucky	153
7/1/2014	Kentucky	150
8/1/2014	Kentucky	151
9/1/2014	Kentucky	143
10/1/2014	Kentucky	142
11/1/2014	Kentucky	140
12/1/2014	Kentucky	147
1/1/2015	Kentucky	138
2/1/2015	Kentucky	139
3/1/2015	Kentucky	148
4/1/2015	Kentucky	143
5/1/2015	Kentucky	159
6/1/2015	Kentucky	161
7/1/2015	Kentucky	156
8/1/2015	Kentucky	158
9/1/2015	Kentucky	151
10/1/2015	Kentucky	150
11/1/2015	Kentucky	147
12/1/2015	Kentucky	153
1/1/2016	Kentucky	150
2/1/2016	Kentucky	140
3/1/2016	Kentucky	151
4/1/2016	Kentucky	155
5/1/2016	Kentucky	161
6/1/2016	Kentucky	167
7/1/2016	Kentucky	171
8/1/2016	Kentucky	162
9/1/2016	Kentucky	159
10/1/2016	Kentucky	159
11/1/2016	Kentucky	159
12/1/2016	Kentucky	154
1/1/2017	Kentucky	155
2/1/2017	Kentucky	149
3/1/2017	Kentucky	157
4/1/2017	Kentucky	164
5/1/2017	Kentucky	170
6/1/2017	Kentucky	176
7/1/2017	Kentucky	175
8/1/2017	Kentucky	169
9/1/2017	Kentucky	166
10/1/2017	Kentucky	165
11/1/2017	Kentucky	164
12/1/2017	Kentucky	166
1/1/2018	Kentucky	164
2/1/2018	Kentucky	167
3/1/2018	Kentucky	168
4/1/2018	Kentucky	177
5/1/2018	Kentucky	177
6/1/2018	Kentucky	185
7/1/2018	Kentucky	183
8/1/2018	Kentucky	176
9/1/2018	Kentucky	173
10/1/2018	Kentucky	172
11/1/2018	Kentucky	174
12/1/2018	Kentucky	174
1/1/2019	Kentucky	170
2/1/2019	Kentucky	169
3/1/2019	Kentucky	172
4/1/2019	Kentucky	176
5/1/2019	Kentucky	187
6/1/2019	Kentucky	192
7/1/2019	Kentucky	190
8/1/2019	Kentucky	188
9/1/2019	Kentucky	181
10/1/2019	Kentucky	183
11/1/2019	Kentucky	175
12/1/2019	Kentucky	181
1/1/2020	Kentucky	171
2/1/2020	Kentucky	176
3/1/2020	Kentucky	183
4/1/2020	Kentucky	189
5/1/2020	Kentucky	192
6/1/2020	Kentucky	200
7/1/2020	Kentucky	205
8/1/2020	Kentucky	205
9/1/2020	Kentucky	202
10/1/2020	Kentucky	204
11/1/2020	Kentucky	204
12/1/2020	Kentucky	197
1/1/2021	Kentucky	194
2/1/2021	Kentucky	196
3/1/2021	Kentucky	203
4/1/2021	Kentucky	207
5/1/2021	Kentucky	217
6/1/2021	Kentucky	227
7/1/2021	Kentucky	227
8/1/2021	Kentucky	220
9/1/2021	Kentucky	220
10/1/2021	Kentucky	225
11/1/2021	Kentucky	223
12/1/2021	Kentucky	223
1/1/2022	Kentucky	215
2/1/2022	Kentucky	222
3/1/2022	Kentucky	215
4/1/2022	Kentucky	236
5/1/2022	Kentucky	244
6/1/2022	Kentucky	252
7/1/2022	Kentucky	244
8/1/2022	Kentucky	244
9/1/2022	Kentucky	238
10/1/2022	Kentucky	241
11/1/2022	Kentucky	235
12/1/2022	Kentucky	230
1/1/2023	Kentucky	226
2/1/2023	Kentucky	234
3/1/2023	Kentucky	236
2/1/2012	Kansas	124
3/1/2012	Kansas	139
4/1/2012	Kansas	147
5/1/2012	Kansas	151
6/1/2012	Kansas	164
7/1/2012	Kansas	155
8/1/2012	Kansas	161
9/1/2012	Kansas	149
10/1/2012	Kansas	150
11/1/2012	Kansas	148
12/1/2012	Kansas	158
1/1/2013	Kansas	138
2/1/2013	Kansas	136
3/1/2013	Kansas	153
4/1/2013	Kansas	150
5/1/2013	Kansas	164
6/1/2013	Kansas	169
7/1/2013	Kansas	168
8/1/2013	Kansas	163
9/1/2013	Kansas	156
10/1/2013	Kansas	162
11/1/2013	Kansas	158
12/1/2013	Kansas	153
1/1/2014	Kansas	141
2/1/2014	Kansas	140
3/1/2014	Kansas	146
4/1/2014	Kansas	158
5/1/2014	Kansas	170
6/1/2014	Kansas	175
7/1/2014	Kansas	172
8/1/2014	Kansas	167
9/1/2014	Kansas	165
10/1/2014	Kansas	161
11/1/2014	Kansas	162
12/1/2014	Kansas	168
1/1/2015	Kansas	158
2/1/2015	Kansas	157
3/1/2015	Kansas	163
4/1/2015	Kansas	171
5/1/2015	Kansas	179
6/1/2015	Kansas	186
7/1/2015	Kansas	180
8/1/2015	Kansas	179
9/1/2015	Kansas	169
10/1/2015	Kansas	172
11/1/2015	Kansas	172
12/1/2015	Kansas	171
1/1/2016	Kansas	163
2/1/2016	Kansas	161
3/1/2016	Kansas	171
4/1/2016	Kansas	186
5/1/2016	Kansas	186
6/1/2016	Kansas	197
7/1/2016	Kansas	195
8/1/2016	Kansas	183
9/1/2016	Kansas	186
10/1/2016	Kansas	183
11/1/2016	Kansas	185
12/1/2016	Kansas	184
1/1/2017	Kansas	179
2/1/2017	Kansas	174
3/1/2017	Kansas	186
4/1/2017	Kansas	186
5/1/2017	Kansas	199
6/1/2017	Kansas	207
7/1/2017	Kansas	198
8/1/2017	Kansas	194
9/1/2017	Kansas	182
10/1/2017	Kansas	184
11/1/2017	Kansas	185
12/1/2017	Kansas	184
1/1/2018	Kansas	183
2/1/2018	Kansas	178
3/1/2018	Kansas	185
4/1/2018	Kansas	193
5/1/2018	Kansas	201
6/1/2018	Kansas	207
7/1/2018	Kansas	202
8/1/2018	Kansas	193
9/1/2018	Kansas	187
10/1/2018	Kansas	189
11/1/2018	Kansas	195
12/1/2018	Kansas	189
1/1/2019	Kansas	184
2/1/2019	Kansas	180
3/1/2019	Kansas	187
4/1/2019	Kansas	195
5/1/2019	Kansas	210
6/1/2019	Kansas	216
7/1/2019	Kansas	211
8/1/2019	Kansas	204
9/1/2019	Kansas	198
10/1/2019	Kansas	200
11/1/2019	Kansas	203
12/1/2019	Kansas	200
1/1/2020	Kansas	197
2/1/2020	Kansas	198
3/1/2020	Kansas	211
4/1/2020	Kansas	214
5/1/2020	Kansas	208
6/1/2020	Kansas	217
7/1/2020	Kansas	227
8/1/2020	Kansas	224
9/1/2020	Kansas	227
10/1/2020	Kansas	225
11/1/2020	Kansas	223
12/1/2020	Kansas	218
1/1/2021	Kansas	219
2/1/2021	Kansas	214
3/1/2021	Kansas	230
4/1/2021	Kansas	233
5/1/2021	Kansas	242
6/1/2021	Kansas	242
7/1/2021	Kansas	246
8/1/2021	Kansas	243
9/1/2021	Kansas	234
10/1/2021	Kansas	236
11/1/2021	Kansas	236
12/1/2021	Kansas	241
1/1/2022	Kansas	227
2/1/2022	Kansas	236
3/1/2022	Kansas	245
4/1/2022	Kansas	250
5/1/2022	Kansas	271
6/1/2022	Kansas	271
7/1/2022	Kansas	263
8/1/2022	Kansas	260
9/1/2022	Kansas	254
10/1/2022	Kansas	257
11/1/2022	Kansas	254
12/1/2022	Kansas	252
1/1/2023	Kansas	238
2/1/2023	Kansas	236
3/1/2023	Kansas	252
2/1/2012	Iowa	118
3/1/2012	Iowa	133
4/1/2012	Iowa	139
5/1/2012	Iowa	146
6/1/2012	Iowa	151
7/1/2012	Iowa	144
8/1/2012	Iowa	153
9/1/2012	Iowa	146
10/1/2012	Iowa	135
11/1/2012	Iowa	146
12/1/2012	Iowa	145
1/1/2013	Iowa	136
2/1/2013	Iowa	143
3/1/2013	Iowa	142
4/1/2013	Iowa	153
5/1/2013	Iowa	155
6/1/2013	Iowa	162
7/1/2013	Iowa	165
8/1/2013	Iowa	157
9/1/2013	Iowa	152
10/1/2013	Iowa	154
11/1/2013	Iowa	147
12/1/2013	Iowa	149
1/1/2014	Iowa	145
2/1/2014	Iowa	139
3/1/2014	Iowa	139
4/1/2014	Iowa	149
5/1/2014	Iowa	158
6/1/2014	Iowa	168
7/1/2014	Iowa	170
8/1/2014	Iowa	156
9/1/2014	Iowa	162
10/1/2014	Iowa	150
11/1/2014	Iowa	157
12/1/2014	Iowa	149
1/1/2015	Iowa	149
2/1/2015	Iowa	152
3/1/2015	Iowa	155
4/1/2015	Iowa	162
5/1/2015	Iowa	169
6/1/2015	Iowa	170
7/1/2015	Iowa	172
8/1/2015	Iowa	173
9/1/2015	Iowa	167
10/1/2015	Iowa	166
11/1/2015	Iowa	173
12/1/2015	Iowa	175
1/1/2016	Iowa	160
2/1/2016	Iowa	164
3/1/2016	Iowa	159
4/1/2016	Iowa	171
5/1/2016	Iowa	175
6/1/2016	Iowa	177
7/1/2016	Iowa	178
8/1/2016	Iowa	173
9/1/2016	Iowa	175
10/1/2016	Iowa	172
11/1/2016	Iowa	170
12/1/2016	Iowa	170
1/1/2017	Iowa	176
2/1/2017	Iowa	162
3/1/2017	Iowa	173
4/1/2017	Iowa	177
5/1/2017	Iowa	181
6/1/2017	Iowa	189
7/1/2017	Iowa	186
8/1/2017	Iowa	184
9/1/2017	Iowa	179
10/1/2017	Iowa	186
11/1/2017	Iowa	183
12/1/2017	Iowa	179
1/1/2018	Iowa	182
2/1/2018	Iowa	182
3/1/2018	Iowa	181
4/1/2018	Iowa	193
5/1/2018	Iowa	193
6/1/2018	Iowa	196
7/1/2018	Iowa	193
8/1/2018	Iowa	199
9/1/2018	Iowa	191
10/1/2018	Iowa	185
11/1/2018	Iowa	188
12/1/2018	Iowa	185
1/1/2019	Iowa	183
2/1/2019	Iowa	184
3/1/2019	Iowa	183
4/1/2019	Iowa	186
5/1/2019	Iowa	190
6/1/2019	Iowa	204
7/1/2019	Iowa	200
8/1/2019	Iowa	193
9/1/2019	Iowa	194
10/1/2019	Iowa	185
11/1/2019	Iowa	188
12/1/2019	Iowa	174
1/1/2020	Iowa	168
2/1/2020	Iowa	162
3/1/2020	Iowa	176
4/1/2020	Iowa	181
5/1/2020	Iowa	190
6/1/2020	Iowa	189
7/1/2020	Iowa	190
8/1/2020	Iowa	195
9/1/2020	Iowa	189
10/1/2020	Iowa	191
11/1/2020	Iowa	186
12/1/2020	Iowa	187
1/1/2021	Iowa	184
2/1/2021	Iowa	182
3/1/2021	Iowa	189
4/1/2021	Iowa	193
5/1/2021	Iowa	201
6/1/2021	Iowa	210
7/1/2021	Iowa	208
8/1/2021	Iowa	206
9/1/2021	Iowa	206
10/1/2021	Iowa	204
11/1/2021	Iowa	200
12/1/2021	Iowa	199
1/1/2022	Iowa	200
2/1/2022	Iowa	196
3/1/2022	Iowa	213
4/1/2022	Iowa	219
5/1/2022	Iowa	224
6/1/2022	Iowa	233
7/1/2022	Iowa	229
8/1/2022	Iowa	220
9/1/2022	Iowa	216
10/1/2022	Iowa	207
11/1/2022	Iowa	199
12/1/2022	Iowa	200
1/1/2023	Iowa	207
2/1/2023	Iowa	202
3/1/2023	Iowa	217
2/1/2012	Indiana	105
3/1/2012	Indiana	114
4/1/2012	Indiana	121
5/1/2012	Indiana	130
6/1/2012	Indiana	134
7/1/2012	Indiana	131
8/1/2012	Indiana	127
9/1/2012	Indiana	126
10/1/2012	Indiana	120
11/1/2012	Indiana	122
12/1/2012	Indiana	122
1/1/2013	Indiana	112
2/1/2013	Indiana	111
3/1/2013	Indiana	117
4/1/2013	Indiana	130
5/1/2013	Indiana	135
6/1/2013	Indiana	142
7/1/2013	Indiana	142
8/1/2013	Indiana	134
9/1/2013	Indiana	131
10/1/2013	Indiana	127
11/1/2013	Indiana	128
12/1/2013	Indiana	132
1/1/2014	Indiana	124
2/1/2014	Indiana	121
3/1/2014	Indiana	131
4/1/2014	Indiana	129
5/1/2014	Indiana	139
6/1/2014	Indiana	149
7/1/2014	Indiana	150
8/1/2014	Indiana	146
9/1/2014	Indiana	138
10/1/2014	Indiana	138
11/1/2014	Indiana	138
12/1/2014	Indiana	136
1/1/2015	Indiana	126
2/1/2015	Indiana	128
3/1/2015	Indiana	138
4/1/2015	Indiana	142
5/1/2015	Indiana	150
6/1/2015	Indiana	156
7/1/2015	Indiana	155
8/1/2015	Indiana	149
9/1/2015	Indiana	144
10/1/2015	Indiana	141
11/1/2015	Indiana	142
12/1/2015	Indiana	144
1/1/2016	Indiana	134
2/1/2016	Indiana	132
3/1/2016	Indiana	145
4/1/2016	Indiana	149
5/1/2016	Indiana	155
6/1/2016	Indiana	160
7/1/2016	Indiana	159
8/1/2016	Indiana	155
9/1/2016	Indiana	155
10/1/2016	Indiana	149
11/1/2016	Indiana	149
12/1/2016	Indiana	150
1/1/2017	Indiana	144
2/1/2017	Indiana	147
3/1/2017	Indiana	154
4/1/2017	Indiana	157
5/1/2017	Indiana	164
6/1/2017	Indiana	171
7/1/2017	Indiana	167
8/1/2017	Indiana	163
9/1/2017	Indiana	162
10/1/2017	Indiana	162
11/1/2017	Indiana	160
12/1/2017	Indiana	165
1/1/2018	Indiana	157
2/1/2018	Indiana	162
3/1/2018	Indiana	169
4/1/2018	Indiana	173
5/1/2018	Indiana	181
6/1/2018	Indiana	182
7/1/2018	Indiana	181
8/1/2018	Indiana	177
9/1/2018	Indiana	176
10/1/2018	Indiana	171
11/1/2018	Indiana	171
12/1/2018	Indiana	163
1/1/2019	Indiana	154
2/1/2019	Indiana	160
3/1/2019	Indiana	165
4/1/2019	Indiana	169
5/1/2019	Indiana	176
6/1/2019	Indiana	185
7/1/2019	Indiana	182
8/1/2019	Indiana	181
9/1/2019	Indiana	174
10/1/2019	Indiana	173
11/1/2019	Indiana	172
12/1/2019	Indiana	173
1/1/2020	Indiana	161
2/1/2020	Indiana	168
3/1/2020	Indiana	178
4/1/2020	Indiana	183
5/1/2020	Indiana	186
6/1/2020	Indiana	188
7/1/2020	Indiana	198
8/1/2020	Indiana	199
9/1/2020	Indiana	195
10/1/2020	Indiana	196
11/1/2020	Indiana	196
12/1/2020	Indiana	193
1/1/2021	Indiana	185
2/1/2021	Indiana	188
3/1/2021	Indiana	193
4/1/2021	Indiana	204
5/1/2021	Indiana	215
6/1/2021	Indiana	221
7/1/2021	Indiana	222
8/1/2021	Indiana	220
9/1/2021	Indiana	221
10/1/2021	Indiana	217
11/1/2021	Indiana	217
12/1/2021	Indiana	218
1/1/2022	Indiana	209
2/1/2022	Indiana	219
3/1/2022	Indiana	227
4/1/2022	Indiana	232
5/1/2022	Indiana	248
6/1/2022	Indiana	255
7/1/2022	Indiana	249
8/1/2022	Indiana	243
9/1/2022	Indiana	239
10/1/2022	Indiana	239
11/1/2022	Indiana	237
12/1/2022	Indiana	232
1/1/2023	Indiana	222
2/1/2023	Indiana	232
3/1/2023	Indiana	238
2/1/2012	Illinois	124
3/1/2012	Illinois	139
4/1/2012	Illinois	145
5/1/2012	Illinois	156
6/1/2012	Illinois	167
7/1/2012	Illinois	158
8/1/2012	Illinois	156
9/1/2012	Illinois	148
10/1/2012	Illinois	142
11/1/2012	Illinois	144
12/1/2012	Illinois	141
1/1/2013	Illinois	130
2/1/2013	Illinois	130
3/1/2013	Illinois	142
4/1/2013	Illinois	159
5/1/2013	Illinois	169
6/1/2013	Illinois	190
7/1/2013	Illinois	185
8/1/2013	Illinois	180
9/1/2013	Illinois	169
10/1/2013	Illinois	161
11/1/2013	Illinois	154
12/1/2013	Illinois	162
1/1/2014	Illinois	148
2/1/2014	Illinois	139
3/1/2014	Illinois	156
4/1/2014	Illinois	168
5/1/2014	Illinois	183
6/1/2014	Illinois	196
7/1/2014	Illinois	195
8/1/2014	Illinois	192
9/1/2014	Illinois	176
10/1/2014	Illinois	167
11/1/2014	Illinois	163
12/1/2014	Illinois	163
1/1/2015	Illinois	157
2/1/2015	Illinois	154
3/1/2015	Illinois	177
4/1/2015	Illinois	184
5/1/2015	Illinois	197
6/1/2015	Illinois	208
7/1/2015	Illinois	204
8/1/2015	Illinois	197
9/1/2015	Illinois	184
10/1/2015	Illinois	178
11/1/2015	Illinois	174
12/1/2015	Illinois	174
1/1/2016	Illinois	172
2/1/2016	Illinois	167
3/1/2016	Illinois	185
4/1/2016	Illinois	202
5/1/2016	Illinois	208
6/1/2016	Illinois	218
7/1/2016	Illinois	212
8/1/2016	Illinois	205
9/1/2016	Illinois	192
10/1/2016	Illinois	190
11/1/2016	Illinois	188
12/1/2016	Illinois	186
1/1/2017	Illinois	184
2/1/2017	Illinois	181
3/1/2017	Illinois	205
4/1/2017	Illinois	215
5/1/2017	Illinois	221
6/1/2017	Illinois	228
7/1/2017	Illinois	222
8/1/2017	Illinois	214
9/1/2017	Illinois	205
10/1/2017	Illinois	197
11/1/2017	Illinois	198
12/1/2017	Illinois	199
1/1/2018	Illinois	195
2/1/2018	Illinois	200
3/1/2018	Illinois	212
4/1/2018	Illinois	223
5/1/2018	Illinois	225
6/1/2018	Illinois	235
7/1/2018	Illinois	225
8/1/2018	Illinois	214
9/1/2018	Illinois	210
10/1/2018	Illinois	202
11/1/2018	Illinois	202
12/1/2018	Illinois	196
1/1/2019	Illinois	195
2/1/2019	Illinois	196
3/1/2019	Illinois	210
4/1/2019	Illinois	222
5/1/2019	Illinois	227
6/1/2019	Illinois	234
7/1/2019	Illinois	227
8/1/2019	Illinois	221
9/1/2019	Illinois	210
10/1/2019	Illinois	209
11/1/2019	Illinois	210
12/1/2019	Illinois	206
1/1/2020	Illinois	201
2/1/2020	Illinois	206
3/1/2020	Illinois	227
4/1/2020	Illinois	235
5/1/2020	Illinois	223
6/1/2020	Illinois	228
7/1/2020	Illinois	242
8/1/2020	Illinois	246
9/1/2020	Illinois	240
10/1/2020	Illinois	239
11/1/2020	Illinois	234
12/1/2020	Illinois	232
1/1/2021	Illinois	232
2/1/2021	Illinois	232
3/1/2021	Illinois	256
4/1/2021	Illinois	266
5/1/2021	Illinois	266
6/1/2021	Illinois	274
7/1/2021	Illinois	267
8/1/2021	Illinois	261
9/1/2021	Illinois	251
10/1/2021	Illinois	249
11/1/2021	Illinois	249
12/1/2021	Illinois	246
1/1/2022	Illinois	244
2/1/2022	Illinois	246
3/1/2022	Illinois	265
4/1/2022	Illinois	279
5/1/2022	Illinois	281
6/1/2022	Illinois	291
7/1/2022	Illinois	275
8/1/2022	Illinois	264
9/1/2022	Illinois	256
10/1/2022	Illinois	249
11/1/2022	Illinois	246
12/1/2022	Illinois	240
1/1/2023	Illinois	237
2/1/2023	Illinois	239
3/1/2023	Illinois	259
2/1/2012	Idaho	129
3/1/2012	Idaho	129
4/1/2012	Idaho	146
5/1/2012	Idaho	147
6/1/2012	Idaho	152
7/1/2012	Idaho	154
8/1/2012	Idaho	157
9/1/2012	Idaho	157
10/1/2012	Idaho	154
11/1/2012	Idaho	154
12/1/2012	Idaho	155
1/1/2013	Idaho	152
2/1/2013	Idaho	150
3/1/2013	Idaho	162
4/1/2013	Idaho	159
5/1/2013	Idaho	168
6/1/2013	Idaho	176
7/1/2013	Idaho	175
8/1/2013	Idaho	176
9/1/2013	Idaho	169
10/1/2013	Idaho	178
11/1/2013	Idaho	174
12/1/2013	Idaho	171
1/1/2014	Idaho	175
2/1/2014	Idaho	167
3/1/2014	Idaho	174
4/1/2014	Idaho	173
5/1/2014	Idaho	177
6/1/2014	Idaho	184
7/1/2014	Idaho	184
8/1/2014	Idaho	186
9/1/2014	Idaho	177
10/1/2014	Idaho	190
11/1/2014	Idaho	197
12/1/2014	Idaho	181
1/1/2015	Idaho	179
2/1/2015	Idaho	181
3/1/2015	Idaho	189
4/1/2015	Idaho	184
5/1/2015	Idaho	194
6/1/2015	Idaho	197
7/1/2015	Idaho	199
8/1/2015	Idaho	197
9/1/2015	Idaho	197
10/1/2015	Idaho	206
11/1/2015	Idaho	203
12/1/2015	Idaho	200
1/1/2016	Idaho	195
2/1/2016	Idaho	195
3/1/2016	Idaho	201
4/1/2016	Idaho	203
5/1/2016	Idaho	206
6/1/2016	Idaho	211
7/1/2016	Idaho	213
8/1/2016	Idaho	216
9/1/2016	Idaho	215
10/1/2016	Idaho	220
11/1/2016	Idaho	216
12/1/2016	Idaho	217
1/1/2017	Idaho	213
2/1/2017	Idaho	224
3/1/2017	Idaho	222
4/1/2017	Idaho	220
5/1/2017	Idaho	233
6/1/2017	Idaho	232
7/1/2017	Idaho	235
8/1/2017	Idaho	237
9/1/2017	Idaho	240
10/1/2017	Idaho	241
11/1/2017	Idaho	235
12/1/2017	Idaho	238
1/1/2018	Idaho	238
2/1/2018	Idaho	243
3/1/2018	Idaho	260
